timestamp,tanker_count,confidence_score,cloud_flag,lat,lon,source
2026-04-20T08:02:36.279575+00:00,6,0.6457,False,35.9,-5.3,simulation
2026-04-20T13:24:11.298949+00:00,5,1.0,False,35.9,-5.3,simulation
2026-04-20T19:01:22.446879+00:00,9,1.0,False,35.9,-5.3,simulation
2026-04-21T02:23:52.747513+00:00,6,0.5411,False,35.9,-5.3,simulation
2026-04-21T07:45:26.708283+00:00,7,1.0,False,35.9,-5.3,simulation
2026-04-21T13:20:14.829454+00:00,13,1.0,False,35.9,-5.3,simulation
2026-04-21T19:07:54.178743+00:00,7,1.0,False,35.9,-5.3,simulation
2026-04-22T02:13:32.201367+00:00,2,1.0,False,35.9,-5.3,simulation
2026-04-22T07:28:43.369769+00:00,6,1.0,False,35.9,-5.3,simulation
2026-04-22T13:21:19.897371+00:00,6,0.6159,False,35.9,-5.3,simulation
2026-04-22T19:09:44.349502+00:00,10,1.0,False,35.9,-5.3,simulation
2026-04-23T02:25:17.090223+00:00,9,1.0,False,35.9,-5.3,simulation
2026-04-23T07:47:19.811863+00:00,9,0.3365,False,35.9,-5.3,simulation
2026-04-23T13:22:37.951483+00:00,4,0.688,False,35.9,-5.3,simulation
2026-04-23T19:04:01.496431+00:00,6,0.8483,False,35.9,-5.3,simulation
2026-04-24T02:25:58.039317+00:00,5,0.5456,False,35.9,-5.3,simulation
2026-04-24T07:59:06.821474+00:00,4,1.0,False,35.9,-5.3,simulation
2026-04-24T13:18:03.076303+00:00,8,0.6925,False,35.9,-5.3,simulation
2026-04-24T18:44:42.271000+00:00,7,0.8199,False,35.9,-5.3,simulation
2026-04-25T02:07:30.430410+00:00,9,1.0,False,35.9,-5.3,simulation
2026-04-25T07:11:38.726608+00:00,10,0.584,False,35.9,-5.3,simulation
2026-04-25T12:59:02.501648+00:00,12,1.0,False,35.9,-5.3,simulation
2026-04-25T18:47:04.901552+00:00,8,1.0,False,35.9,-5.3,simulation
2026-04-26T02:30:19.363936+00:00,6,0.831,False,35.9,-5.3,simulation
2026-04-26T07:25:11.719981+00:00,7,1.0,False,35.9,-5.3,simulation
2026-04-26T13:00:37.525098+00:00,10,0.307,False,35.9,-5.3,simulation
2026-04-26T18:50:24.116415+00:00,4,0.186,False,35.9,-5.3,simulation
2026-04-27T02:32:20.978807+00:00,10,1.0,False,35.9,-5.3,simulation
2026-04-27T08:19:21.354823+00:00,7,1.0,False,35.9,-5.3,simulation
2026-04-27T13:46:44.853425+00:00,2,0.2185,False,35.9,-5.3,simulation
2026-04-27T19:15:53.588508+00:00,11,1.0,False,35.9,-5.3,simulation
2026-04-28T02:39:53.936584+00:00,4,1.0,False,35.9,-5.3,simulation
2026-04-28T08:21:46.057863+00:00,10,1.0,False,35.9,-5.3,simulation
2026-04-28T13:59:14.311011+00:00,10,1.0,False,35.9,-5.3,simulation
2026-04-28T19:28:42.825192+00:00,8,1.0,False,35.9,-5.3,simulation
2026-04-29T02:39:43.567907+00:00,4,1.0,False,35.9,-5.3,simulation
2026-04-29T08:11:51.612613+00:00,6,0.6154,False,35.9,-5.3,simulation
2026-04-29T13:49:40.086332+00:00,11,0.2384,False,35.9,-5.3,simulation
2026-04-29T19:20:59.163058+00:00,9,1.0,False,35.9,-5.3,simulation
2026-04-30T02:41:00.510012+00:00,8,0.0157,False,35.9,-5.3,simulation
2026-04-30T08:16:21.342071+00:00,3,0.5964,False,35.9,-5.3,simulation
2026-04-30T13:48:38.060228+00:00,9,0.9027,False,35.9,-5.3,simulation
2026-04-30T19:16:22.520008+00:00,5,1.0,False,35.9,-5.3,simulation
2026-05-01T02:47:19.520326+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-01T08:08:27.591468+00:00,11,0.3393,False,35.9,-5.3,simulation
2026-05-01T13:14:14.734076+00:00,10,0.8211,False,35.9,-5.3,simulation
2026-05-01T19:07:59.579559+00:00,4,0.2267,False,35.9,-5.3,simulation
2026-05-02T02:29:37.291409+00:00,3,0.4025,False,35.9,-5.3,simulation
2026-05-02T07:28:45.715685+00:00,7,1.0,False,35.9,-5.3,simulation
2026-05-02T13:04:45.406330+00:00,7,1.0,False,35.9,-5.3,simulation
2026-05-02T18:55:26.844241+00:00,8,0.6037,False,35.9,-5.3,simulation
2026-05-03T02:38:54.226313+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-03T07:58:22.567352+00:00,9,1.0,False,35.9,-5.3,simulation
2026-05-03T13:04:03.956106+00:00,3,1.0,False,35.9,-5.3,simulation
2026-05-03T18:55:50.980990+00:00,6,1.0,False,35.9,-5.3,simulation
2026-05-04T02:37:13.399660+00:00,7,1.0,False,35.9,-5.3,simulation
2026-05-04T08:26:07.413892+00:00,10,0.5338,False,35.9,-5.3,simulation
2026-05-04T13:52:31.740671+00:00,9,1.0,False,35.9,-5.3,simulation
2026-05-04T19:25:34.697683+00:00,9,0.3553,False,35.9,-5.3,simulation
2026-05-05T02:30:33.656907+00:00,3,0.4508,False,35.9,-5.3,simulation
2026-05-05T08:05:30.632178+00:00,9,1.0,False,35.9,-5.3,simulation
2026-05-05T13:48:05.280770+00:00,9,1.0,False,35.9,-5.3,simulation
2026-05-05T19:14:54.274609+00:00,4,0.2592,False,35.9,-5.3,simulation
2026-05-06T02:35:15.218284+00:00,11,0.4291,False,35.9,-5.3,simulation
2026-05-06T14:02:43.744495+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-06T19:43:03.412890+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-07T02:37:14.847223+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-07T08:29:45.501517+00:00,6,1.0,False,35.9,-5.3,simulation
2026-05-07T14:00:41.621272+00:00,4,1.0,False,35.9,-5.3,simulation
2026-05-07T19:40:34.744068+00:00,7,0.8692,False,35.9,-5.3,simulation
2026-05-08T02:42:52.330632+00:00,12,0.8095,False,35.9,-5.3,simulation
2026-05-08T07:26:07.838371+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-08T13:27:05.191384+00:00,7,0.6638,False,35.9,-5.3,simulation
2026-05-08T19:13:34.461101+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-09T02:36:53.103024+00:00,10,0.6594,False,35.9,-5.3,simulation
2026-05-09T07:52:44.953938+00:00,11,0.6633,False,35.9,-5.3,simulation
2026-05-09T13:11:30.080639+00:00,7,1.0,False,35.9,-5.3,simulation
2026-05-09T18:56:45.377029+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-10T02:41:33.209900+00:00,7,0.2591,False,35.9,-5.3,simulation
2026-05-10T08:04:32.703857+00:00,12,1.0,False,35.9,-5.3,simulation
2026-05-10T13:12:09.633416+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-10T18:58:50.148948+00:00,3,1.0,False,35.9,-5.3,simulation
2026-05-11T02:51:27.310132+00:00,5,0.2062,False,35.9,-5.3,simulation
2026-05-11T09:35:02.726449+00:00,16,1.0,False,35.9,-5.3,simulation
2026-05-11T14:43:50.579334+00:00,11,1.0,False,35.9,-5.3,simulation
2026-05-11T19:43:20.258106+00:00,5,0.3337,False,35.9,-5.3,simulation
2026-05-12T02:43:25.424021+00:00,13,0.8717,False,35.9,-5.3,simulation
2026-05-12T08:35:38.265076+00:00,4,0.3692,False,35.9,-5.3,simulation
2026-05-12T14:16:07.987956+00:00,4,0.2562,False,35.9,-5.3,simulation
2026-05-12T19:46:43.577919+00:00,7,0.5786,False,35.9,-5.3,simulation
2026-05-13T02:48:58.608117+00:00,13,1.0,False,35.9,-5.3,simulation
2026-05-13T08:40:50.089095+00:00,5,0.3863,False,35.9,-5.3,simulation
2026-05-13T14:26:53.607946+00:00,3,0.2969,False,35.9,-5.3,simulation
2026-05-13T19:50:57.221513+00:00,9,1.0,False,35.9,-5.3,simulation
2026-05-14T02:50:42.237907+00:00,12,1.0,False,35.9,-5.3,simulation
2026-05-14T08:33:51.026951+00:00,3,0.403,False,35.9,-5.3,simulation
2026-05-14T14:03:51.407970+00:00,9,0.5879,False,35.9,-5.3,simulation
2026-05-14T19:42:15.384169+00:00,8,0.3311,False,35.9,-5.3,simulation
2026-05-15T02:51:27.191434+00:00,10,0.8277,False,35.9,-5.3,simulation
2026-05-15T08:45:27.298808+00:00,7,1.0,False,35.9,-5.3,simulation
2026-05-15T14:00:21.934966+00:00,9,1.0,False,35.9,-5.3,simulation
2026-05-15T19:26:07.834762+00:00,13,1.0,False,35.9,-5.3,simulation
2026-05-16T02:39:50.469628+00:00,5,0.304,False,35.9,-5.3,simulation
2026-05-16T08:00:02.152353+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-16T13:16:03.512965+00:00,9,1.0,False,35.9,-5.3,simulation
2026-05-16T19:00:35.503703+00:00,4,0.1163,False,35.9,-5.3,simulation
2026-05-17T02:48:49.804350+00:00,5,0.4058,False,35.9,-5.3,simulation
2026-05-17T08:17:34.454580+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-17T13:14:11.748818+00:00,2,1.0,False,35.9,-5.3,simulation
2026-05-17T19:04:20.486989+00:00,9,0.2596,False,35.9,-5.3,simulation
2026-05-18T02:58:29.022804+00:00,6,0.2091,False,35.9,-5.3,simulation
2026-05-18T09:56:45.234263+00:00,11,1.0,False,35.9,-5.3,simulation
2026-05-18T15:24:08.439702+00:00,14,1.0,False,35.9,-5.3,simulation
2026-05-18T19:41:52.511658+00:00,4,1.0,False,35.9,-5.3,simulation
2026-05-19T02:54:52.694680+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-19T09:37:42.524677+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-19T14:54:28.592573+00:00,5,1.0,False,35.9,-5.3,simulation
2026-05-19T19:48:45.951180+00:00,12,1.0,False,35.9,-5.3,simulation
2026-05-20T02:55:10.035876+00:00,5,1.0,False,35.9,-5.3,simulation
2026-05-20T09:26:16.451190+00:00,6,1.0,False,35.9,-5.3,simulation
2026-05-20T14:56:27.545437+00:00,11,1.0,False,35.9,-5.3,simulation
2026-05-20T20:10:52.533740+00:00,2,0.0,True,35.9,-5.3,simulation
2026-05-21T02:59:11.475909+00:00,5,0.3104,False,35.9,-5.3,simulation
2026-05-21T09:34:53.772754+00:00,7,1.0,False,35.9,-5.3,simulation
2026-05-21T14:59:59.454959+00:00,4,0.7374,False,35.9,-5.3,simulation
2026-05-21T19:49:53.696505+00:00,5,1.0,False,35.9,-5.3,simulation
2026-05-22T02:58:48.301778+00:00,11,0.2353,False,35.9,-5.3,simulation
2026-05-22T08:56:58.346811+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-22T14:33:02.755792+00:00,6,0.7741,False,35.9,-5.3,simulation
2026-05-22T19:40:43.074322+00:00,9,0.1537,False,35.9,-5.3,simulation
2026-05-23T02:44:03.601934+00:00,13,1.0,False,35.9,-5.3,simulation
2026-05-23T08:14:13.767313+00:00,4,0.7854,False,35.9,-5.3,simulation
2026-05-23T13:18:36.109626+00:00,7,0.1951,False,35.9,-5.3,simulation
2026-05-23T19:04:54.729686+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-24T02:56:16.693051+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-24T08:25:37.058496+00:00,4,0.1176,False,35.9,-5.3,simulation
2026-05-24T13:19:44.889736+00:00,7,1.0,False,35.9,-5.3,simulation
2026-05-24T19:13:23.152079+00:00,7,0.6205,False,35.9,-5.3,simulation
2026-05-25T03:32:19.130336+00:00,5,0.4486,False,35.9,-5.3,simulation
2026-05-25T09:59:42.883924+00:00,10,1.0,False,35.9,-5.3,simulation
2026-05-25T14:48:17.220740+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-25T19:25:34.191838+00:00,7,0.3582,False,35.9,-5.3,simulation
2026-05-26T02:51:49.642717+00:00,6,0.29,False,35.9,-5.3,simulation
2026-05-26T09:48:55.592434+00:00,12,1.0,False,35.9,-5.3,simulation
2026-05-26T15:18:37.988287+00:00,5,0.5269,False,35.9,-5.3,simulation
2026-05-26T20:05:44.590735+00:00,11,1.0,False,35.9,-5.3,simulation
2026-05-27T03:30:55.078623+00:00,9,0.8282,False,35.9,-5.3,simulation
2026-05-27T09:39:55.473174+00:00,6,1.0,False,35.9,-5.3,simulation
2026-05-27T15:33:49.004087+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-27T20:11:00.163673+00:00,7,0.4105,False,35.9,-5.3,simulation
2026-05-28T02:51:03.466867+00:00,7,0.3541,False,35.9,-5.3,simulation
2026-05-28T09:56:47.217345+00:00,7,0.1308,False,35.9,-5.3,simulation
2026-05-28T15:44:07.428648+00:00,3,0.7122,False,35.9,-5.3,simulation
2026-05-28T20:15:00.943854+00:00,5,1.0,False,35.9,-5.3,simulation
2026-05-29T02:54:37.293718+00:00,5,1.0,False,35.9,-5.3,simulation
2026-05-29T09:48:22.148653+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-29T14:56:01.873307+00:00,6,1.0,False,35.9,-5.3,simulation
2026-05-29T20:20:43.708728+00:00,4,0.5601,False,35.9,-5.3,simulation
2026-05-30T02:48:12.679972+00:00,12,0.3465,False,35.9,-5.3,simulation
2026-05-30T08:24:53.920678+00:00,8,0.6619,False,35.9,-5.3,simulation
2026-05-30T13:22:54.654065+00:00,6,0.3679,False,35.9,-5.3,simulation
2026-05-30T19:08:04.110692+00:00,12,1.0,False,35.9,-5.3,simulation
2026-05-31T03:31:41.224855+00:00,8,0.5169,False,35.9,-5.3,simulation
2026-05-31T08:41:22.678242+00:00,8,1.0,False,35.9,-5.3,simulation
2026-05-31T13:39:39.402805+00:00,7,1.0,False,35.9,-5.3,simulation
2026-05-31T19:12:52.425743+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-01T03:43:01.785911+00:00,6,0.0,True,35.9,-5.3,simulation
2026-06-01T11:26:35.813041+00:00,8,0.8449,False,35.9,-5.3,simulation
2026-06-01T17:33:00.056635+00:00,7,0.1663,False,35.9,-5.3,simulation
2026-06-01T21:29:21.315016+00:00,11,1.0,False,35.9,-5.3,simulation
2026-06-02T03:39:21.534627+00:00,10,1.0,False,35.9,-5.3,simulation
2026-06-02T10:17:57.059218+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-02T16:17:45.119752+00:00,3,0.3228,False,35.9,-5.3,simulation
2026-06-02T20:43:44.522332+00:00,8,1.0,False,35.9,-5.3,simulation
2026-06-03T03:46:18.009160+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-03T10:52:48.992231+00:00,14,1.0,False,35.9,-5.3,simulation
2026-06-03T16:42:19.140778+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-03T20:52:48.118960+00:00,1,1.0,False,35.9,-5.3,simulation
2026-06-04T03:41:44.570108+00:00,5,0.8054,False,35.9,-5.3,simulation
2026-06-04T09:52:03.255587+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-04T14:52:43.407566+00:00,9,1.0,False,35.9,-5.3,simulation
2026-06-04T20:01:26.682498+00:00,8,0.7885,False,35.9,-5.3,simulation
2026-06-05T03:29:28.548108+00:00,8,1.0,False,35.9,-5.3,simulation
2026-06-05T09:40:50.712569+00:00,7,0.3123,False,35.9,-5.3,simulation
2026-06-05T14:43:45.699674+00:00,16,1.0,False,35.9,-5.3,simulation
2026-06-05T19:50:22.068883+00:00,5,0.168,False,35.9,-5.3,simulation
2026-06-06T02:50:49.337793+00:00,9,0.6973,False,35.9,-5.3,simulation
2026-06-06T08:30:35.513424+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-06T13:25:45.756918+00:00,5,0.4633,False,35.9,-5.3,simulation
2026-06-06T19:17:22.768895+00:00,3,0.7274,False,35.9,-5.3,simulation
2026-06-07T03:35:08.537309+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-07T08:52:07.790874+00:00,5,0.7588,False,35.9,-5.3,simulation
2026-06-07T13:46:18.994813+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-07T19:18:27.254559+00:00,6,0.6576,False,35.9,-5.3,simulation
2026-06-08T03:40:57.942084+00:00,5,0.1246,False,35.9,-5.3,simulation
2026-06-08T10:47:15.665952+00:00,5,0.5224,False,35.9,-5.3,simulation
2026-06-08T15:43:23.106180+00:00,4,0.5357,False,35.9,-5.3,simulation
2026-06-08T20:10:39.091961+00:00,10,0.0706,False,35.9,-5.3,simulation
2026-06-09T02:49:48.519591+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-09T09:37:22.099981+00:00,10,1.0,False,35.9,-5.3,simulation
2026-06-09T14:43:36.353616+00:00,4,1.0,False,35.9,-5.3,simulation
2026-06-09T20:03:41.529507+00:00,2,0.5395,False,35.9,-5.3,simulation
2026-06-10T03:26:43.120468+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-10T09:53:39.569616+00:00,5,0.0452,False,35.9,-5.3,simulation
2026-06-10T15:26:27.645008+00:00,6,1.0,False,35.9,-5.3,simulation
2026-06-10T20:25:59.218287+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-11T03:38:46.412491+00:00,8,1.0,False,35.9,-5.3,simulation
2026-06-11T10:18:13.946762+00:00,6,1.0,False,35.9,-5.3,simulation
2026-06-11T15:54:00.160983+00:00,11,1.0,False,35.9,-5.3,simulation
2026-06-11T20:16:59.426607+00:00,6,1.0,False,35.9,-5.3,simulation
2026-06-12T03:38:38.514279+00:00,4,0.392,False,35.9,-5.3,simulation
2026-06-12T10:05:47.661897+00:00,8,0.5688,False,35.9,-5.3,simulation
2026-06-12T14:51:57.778967+00:00,8,0.4998,False,35.9,-5.3,simulation
2026-06-12T20:05:46.431947+00:00,4,0.3315,False,35.9,-5.3,simulation
2026-06-13T03:25:54.587192+00:00,11,0.5382,False,35.9,-5.3,simulation
2026-06-13T08:53:45.007489+00:00,6,0.8263,False,35.9,-5.3,simulation
2026-06-13T13:52:41.984633+00:00,11,1.0,False,35.9,-5.3,simulation
2026-06-13T19:20:28.067993+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-14T03:42:05.236029+00:00,4,1.0,False,35.9,-5.3,simulation
2026-06-14T09:29:01.265986+00:00,4,1.0,False,35.9,-5.3,simulation
2026-06-14T13:55:55.906454+00:00,10,0.557,False,35.9,-5.3,simulation
2026-06-14T19:21:58.114823+00:00,8,1.0,False,35.9,-5.3,simulation
2026-06-15T03:57:14.828948+00:00,13,0.6911,False,35.9,-5.3,simulation
2026-06-15T11:57:36.310550+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-15T17:18:21.332611+00:00,8,0.4652,False,35.9,-5.3,simulation
2026-06-15T20:52:22.441319+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-16T03:45:19.272048+00:00,8,1.0,False,35.9,-5.3,simulation
2026-06-16T11:05:20.914891+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-16T16:45:25.473877+00:00,10,0.4857,False,35.9,-5.3,simulation
2026-06-16T20:46:44.856864+00:00,15,1.0,False,35.9,-5.3,simulation
2026-06-17T03:47:16.665595+00:00,6,1.0,False,35.9,-5.3,simulation
2026-06-17T10:49:38.187526+00:00,5,0.447,False,35.9,-5.3,simulation
2026-06-17T15:18:53.564326+00:00,6,0.0,True,35.9,-5.3,simulation
2026-06-17T20:08:25.959497+00:00,9,1.0,False,35.9,-5.3,simulation
2026-06-18T03:37:10.896661+00:00,10,0.3154,False,35.9,-5.3,simulation
2026-06-18T10:16:16.590228+00:00,3,0.2947,False,35.9,-5.3,simulation
2026-06-18T15:17:18.832340+00:00,9,0.7765,False,35.9,-5.3,simulation
2026-06-18T20:21:54.117466+00:00,10,1.0,False,35.9,-5.3,simulation
2026-06-19T04:00:22.519951+00:00,5,0.3383,False,35.9,-5.3,simulation
2026-06-19T10:21:11.452970+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-19T14:58:10.271716+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-19T19:45:19.839665+00:00,9,1.0,False,35.9,-5.3,simulation
2026-06-20T03:23:23.237192+00:00,8,0.6896,False,35.9,-5.3,simulation
2026-06-20T08:50:46.142199+00:00,10,1.0,False,35.9,-5.3,simulation
2026-06-20T13:55:22.490681+00:00,9,1.0,False,35.9,-5.3,simulation
2026-06-20T19:20:48.748617+00:00,11,0.5242,False,35.9,-5.3,simulation
2026-06-21T03:52:43.526053+00:00,7,1.0,False,35.9,-5.3,simulation
2026-06-21T09:44:47.000673+00:00,5,1.0,False,35.9,-5.3,simulation
2026-06-21T14:03:23.695286+00:00,6,1.0,False,35.9,-5.3,simulation
